N,inf.F.all,inf.MT.all,inf.S.all,inf.T.all,tot.F.all,tot.MT.all,tot.S.all,tot.T.all,prev.F.all,prev.MT.all,prev.S.all,prev.T.all
8,30,8,42,428,50,30,224,1767,0.6099629195940671,0.6481374807987711,0.49258145363408523,0.48804393940503255
8,27,6,76,488,35,52,41,1267,0.335662891305654,0.49093671559532903,0.5728706304619227,0.5111874654376481
8,21,8,40,501,354,19,569,2120,0.591980150697256,0.4226190476190476,0.5677083333333334,0.41523061843907105
8,32,22,12,931,83,70,358,1282,0.3599043098432132,0.3375,0.36493758434547907,0.08649764698272135
8,14,25,68,227,28,17,396,1480,0.24449470654933214,0.45265342052313884,0.4993707348896586,0.5695364611732
8,2,10,60,476,247,62,172,2130,0.4729337160336882,0.5515422077922078,0.43983743072748444,0.41574375133924346
8,20,23,39,749,22,64,157,1132,0.4670727132989675,0.73031153250774,0.47418221849444325,0.382789288630377
8,23,32,42,534,37,33,414,1515,0.7083333333333334,0.47023809523809523,0.6378195488721804,0.29591321651648966
8,0,23,45,421,97,19,170,1847,0.41802721088435374,0.29642857142857143,0.5795454545454546,0.4619385747262848
8,18,3,101,181,50,9,350,1301,0.46581346423562414,0.5113636363636364,0.6116663510353998,0.5330136687149224
8,6,8,55,298,34,111,451,1000,0.5043363844393592,0.5413617291178766,0.4867261904761905,0.5266988203239448
8,6,17,54,543,5,10,207,1703,0.4392605633802817,0.2604166666666667,0.4092095994995192,0.40626101916768825
8,9,6,35,257,203,33,112,1325,0.5085638422035481,0.40994623655913975,0.4150003322700691,0.4725261933759507
8,34,25,59,99,10,18,92,592,0.47416521486643437,0.3141666666666667,0.41747098938568994,0.4549966534803065
8,8,22,33,310,55,41,364,625,0.42945696721311477,0.5936930783242259,0.34839778016469747,0.4106962274597141
8,11,11,47,216,31,153,180,1984,0.29081632653061223,0.36698877871820457,0.47431511398006154,0.44313996725450744
8,7,4,69,490,62,85,162,2180,0.47708683473389357,0.5982142857142857,0.4346094877344877,0.33277782269300066
8,48,28,84,299,23,9,235,1043,0.4763514957264957,0.43306158378844495,0.7046969696969697,0.48666708697779104
8,42,17,17,743,112,14,368,2023,0.30880619039602825,0.38235294117647056,0.6439393939393939,0.3268097117619123
8,78,11,69,574,230,8,176,1704,0.5446428571428571,0.34226190476190477,0.5700628683950569,0.48726482173309704
8,11,2,46,607,97,37,174,1460,0.3842068878833585,0.4160714285714286,0.3326846614922244,0.46736205256361
8,10,25,81,758,146,18,494,1447,0.3902777777777778,0.6573073308270676,0.5246530376403258,0.445695755836882
8,33,11,37,204,16,29,462,1001,0.3081521739130435,0.33542242703533026,0.4062562656641604,0.5175973938255881
8,3,3,54,402,37,42,203,649,0.7377777777777778,0.3335623593699775,0.3782055630936228,0.4011024250791023
8,21,5,110,880,140,100,198,2269,0.34195023562964205,0.47042046097648815,0.49225427350427353,0.44991621674292787
8,44,8,58,584,68,266,415,1393,0.4151844726654707,0.5346653005464481,0.45281685017787915,0.5268348894281917
8,45,23,51,370,49,69,258,1413,0.04698642388954301,0.5,0.6337719298245614,0.5047641659276515
8,45,6,55,571,27,79,333,1716,0.43333333333333335,0.5,0.678702731092437,0.4762187956717879
8,6,12,59,250,61,31,254,703,0.5182795698924731,0.5550595238095238,0.50002664002664,0.521528005788293
8,21,11,63,800,13,61,303,1686,0.6149427396858024,0.3639112903225806,0.4538888888888889,0.3519036239635121
8,28,4,24,358,271,39,247,1306,0.27501969208736127,0.5698406988694759,0.40239859276344914,0.4700072127326226
8,22,23,72,401,36,14,523,2067,0.4126894940948352,0.660064935064935,0.28674123515204597,0.3595336522646311
8,6,6,101,606,30,80,120,1265,0.4163615425500502,0.7544610832137734,0.2959187171641855,0.48603203569834164
8,32,3,125,256,92,7,121,2235,0.45628156565656564,0.2374231950844854,0.4293690755706494,0.5283583000988092
8,8,2,68,590,10,15,425,1153,0.68125,0.24448672911787667,0.4306317018332757,0.44107186001016396
8,14,23,32,285,101,63,104,1166,0.41133883217153155,0.6445692524321557,0.5534406565656566,0.5556765643917593
8,24,13,25,322,34,90,135,1774,0.6533221243042672,0.38327235772357726,0.32885630124436094,0.3521379962124498
8,7,30,50,352,33,49,787,744,0.4083567415730337,0.5119047619047619,0.41339515809297256,0.509460423655032
8,24,6,49,679,78,63,189,2004,0.38466821639898563,0.22964490674318508,0.5276058156188753,0.39894997778970015
8,44,8,37,239,74,23,149,1427,0.5971653005464481,0.516547619047619,0.5741176084035904,0.5232872296625292
8,24,8,69,396,26,45,187,1407,0.5030490283762907,0.29734069886947584,0.6463769782848731,0.5942018587629311
8,16,2,68,180,66,187,574,979,0.4913940782857585,0.1572420634920635,0.3302306839179087,0.4542127603044089
8,4,25,67,747,130,28,64,1148,0.5695358187134503,0.375,0.17117646342681125,0.37698745928601496
8,36,59,25,457,44,104,296,878,0.35957767722473605,0.4401174306734578,0.5691287878787878,0.4228427192663825
8,47,9,41,465,15,26,423,1067,0.2866604010025063,0.2857142857142857,0.4492134527154467,0.32562096074298286
8,22,23,66,666,27,36,132,1311,0.5777039306846999,0.3794642857142857,0.21484243157971972,0.5077480227164858
8,14,1,77,458,33,204,126,1552,0.34832070707070706,0.4791666666666667,0.7269091847265222,0.5156436794764776
8,37,10,81,466,54,24,462,1859,0.5996761860174782,0.16764705882352943,0.3495444747056759,0.3105456501327471
8,11,24,46,214,60,23,731,843,0.6026129943502825,0.5007396449704142,0.3867193944893582,0.23131423553234443
8,39,13,114,178,76,12,110,1109,0.47690217391304346,0.6074561403508771,0.41240530303030304,0.46236918374723074
8,7,30,24,541,32,19,179,1795,0.47041666666666665,0.4910714285714286,0.3430059523809524,0.4487793413232655
8,21,22,37,608,403,20,630,1670,0.4138503147128246,0.43799744897959186,0.34548082869511443,0.3380339153962433
8,84,31,73,362,59,33,401,1446,0.32464521053626394,0.30612244897959184,0.7017543859649122,0.4339531749935358
8,32,13,49,473,67,183,496,1746,0.735,0.6056547619047619,0.275627990430622,0.41323864288184203
8,38,29,33,358,333,206,344,2018,0.47158380848238696,0.44333333333333336,0.2857891501414956,0.08404633686794745
8,25,24,76,686,49,185,242,1380,0.46162380699893957,0.6458333333333334,0.36550618673939617,0.2426835807720891
9,21,0,41,733,78,39,369,1321,0.5470092999933057,0.10333333333333333,0.47856287346337095,0.40921768835921074
9,44,20,58,621,51,84,128,1030,0.4135211766790714,0.5417989417989418,0.7229566434179089,0.19792685314138128
9,15,5,39,631,64,42,531,1552,0.5653535353535354,0.29098004284108503,0.5637486656172538,0.39059869342594417
9,24,8,50,595,136,50,505,1453,0.5380664826317,0.5556120297581398,0.727026596591814,0.38823425687977486
9,21,23,98,469,62,15,335,2798,0.5326958518186894,0.2222222222222222,0.8238466536712151,0.4045137164266921
9,27,23,56,451,46,46,314,2206,0.4697024893746205,0.4426581358545415,0.5068055712313415,0.47186637488970823
9,17,12,35,470,364,40,85,1583,0.25925925925925924,0.7976968565203859,0.47546242827549545,0.3676245682916886
9,21,22,61,957,80,55,244,1442,0.6087231968810917,0.4444444444444444,0.5137639333291507,0.37985105310873685
9,10,4,28,560,301,99,244,1721,0.5040315435052277,0.13375661375661377,0.45771043771043773,0.5053622692978423
9,45,1,54,391,333,83,44,1554,0.2393039565212755,0.6335978835978836,0.3897410975442237,0.25978468092125423
9,13,5,88,194,56,37,181,1164,0.3485810485810486,0.5511681198300916,0.436806310113083,0.5406425787362604
9,26,20,104,223,33,57,314,1575,0.4472454458429213,0.2870730626383247,0.5697766154516727,0.4757899462055009
9,11,23,26,300,56,31,49,1784,0.62000962000962,0.5643338143338144,0.27186877450035346,0.5708924402508683
9,35,18,72,660,24,11,339,1195,0.4098054889421796,0.4513835837365249,0.558864328519501,0.4884822715243027
9,7,5,50,348,220,45,253,1528,0.5713227513227513,0.7523232323232323,0.49281430966246453,0.48517941002309783
9,37,17,82,401,211,34,461,1981,0.4343434343434343,0.45922828836497903,0.34420529593443705,0.3887525857619775
9,23,16,36,310,299,256,334,1611,0.2185286858232712,0.26666666666666666,0.3968045768961101,0.4146593104349077
9,22,10,86,414,69,19,793,1481,0.6130238808810238,0.5333333333333333,0.3733758639021797,0.6275354135085499
9,31,16,61,739,272,21,332,1957,0.6469220684906959,0.4281305114638448,0.3128491727231098,0.48345269271195196
9,20,12,54,685,219,97,448,1880,0.42544492544492546,0.5490196078431373,0.4102464896707967,0.5510845585793546
9,42,14,50,430,60,9,376,1786,0.47389541675255964,0.5083299403550127,0.2718470865022589,0.42608287596507416
9,20,4,66,335,416,23,341,1209,0.19444444444444445,0.26406926406926406,0.45126194457496616,0.32516885925955796
9,23,21,29,515,110,44,552,1243,0.39606942728002,0.399107107276056,0.49968304196979335,0.4760398786343876
9,52,26,70,491,167,243,171,1394,0.5850893997445722,0.6597707231040565,0.5505135387488329,0.30400255025388884
9,11,12,36,467,29,47,417,1507,0.6296296296296297,0.5444444444444444,0.40521850220948563,0.4780097106094855
9,24,7,45,558,92,36,397,1208,0.673721340388007,0.5325661375661376,0.3436510850960767,0.43027215044294637
9,23,5,53,611,178,38,77,1125,0.6041617618707402,0.5211640211640212,0.2905341276620598,0.47977366236315044
9,12,18,41,538,279,20,349,1662,0.430504958510423,0.29335840335311514,0.4960659223817119,0.5362417043799402
9,29,16,47,605,171,22,115,2080,0.3206830206830207,0.37859134095693237,0.5577717574968164,0.2765352105983552
9,75,25,84,652,56,57,161,1464,0.5387503343497566,0.5173241288625904,0.4596547422835491,0.40652280903905835
9,18,32,72,796,29,221,254,2064,0.4849561715233357,0.5385802469135802,0.34945609945609946,0.39253110132006386
9,31,12,40,672,112,20,367,1170,0.704990326367138,0.385321468654802,0.46561407728074394,0.5341010944669149
9,41,5,48,677,32,6,379,642,0.39194048370808127,0.4874978665301246,0.402755254148443,0.4961466596138013
9,1,7,43,524,3,25,357,2017,0.49222222222222223,0.41005291005291006,0.49793994559531285,0.4776604826273819
9,30,9,44,740,1,37,133,1612,0.40206375529758615,0.6349516877725889,0.6748677248677248,0.5228759591376798
9,38,13,35,538,33,80,91,2396,0.49157218442932726,0.35483065347953924,0.4920936487538094,0.34581911341257254
9,27,31,31,415,51,241,110,2473,0.2656754881554168,0.45737755940263175,0.42291672948389364,0.3853765332909394
9,20,1,130,247,13,185,307,1394,0.16506894627953897,0.5833333333333334,0.5522384865605204,0.5751271609938576
9,39,27,99,251,68,293,764,2337,0.40182370149583263,0.5159508247743542,0.4962784340789456,0.4395211307771541
9,26,7,52,374,11,65,228,1369,0.6171199662660763,0.37037037037037035,0.611164274322169,0.6143179502007164
9,30,16,30,651,229,50,374,1335,0.5172053050610925,0.41684704184704185,0.461812865497076,0.43755171684352645
9,35,9,62,825,372,47,218,2141,0.3863600426818818,0.23529411764705882,0.44161518390193527,0.48854902421885715
9,22,24,61,756,289,51,122,1067,0.432010582010582,0.45144852112065226,0.3419792616195091,0.5001551032017717
9,22,15,57,444,48,45,441,2338,0.45775317924440734,0.4629123659178304,0.2590588563128499,0.3773591742619002
9,56,9,47,854,284,22,316,962,0.662962962962963,0.41606929510155316,0.48598845598845597,0.3521814773532132
9,33,18,29,347,62,69,137,2322,0.3170397002415378,0.7142857142857143,0.41292872225075616,0.19584857944802997
9,14,22,57,803,102,163,180,1083,0.07561728395061729,0.292053073263666,0.47651370489716355,0.37109876124037344
9,18,3,39,495,63,201,150,1798,0.32867217831679285,0.3697729988052569,0.4161227122136859,0.5170790534075642
9,8,23,47,820,82,162,256,1766,0.38786622443338864,0.4771098967820279,0.5145960346798626,0.21310594970697422
9,22,22,98,378,90,55,430,2112,0.4061665794733524,0.5338624338624338,0.42945967380804473,0.36188052549758293
9,22,27,40,953,38,15,76,2319,0.8381642512077294,0.46095750128008195,0.6186435145000599,0.4732925103006126
9,12,3,52,688,177,385,113,3074,0.4447587222023312,0.49007545161391314,0.3624981103552532,0.4272825540723612
9,9,4,59,961,60,65,306,1971,0.5152861952861953,0.5972222222222222,0.4098437893675989,0.41776618292436685
9,23,21,127,950,11,199,134,1960,0.3716643662295836,0.3392050587172538,0.4133810763430217,0.48703797317185193
9,76,12,86,313,149,27,68,1392,0.4458613282142694,0.3367042157364738,0.6171661054994388,0.4414603343794409
9,47,12,35,559,282,217,357,1523,0.7301587301587301,0.7870370370370371,0.6527777777777778,0.36203702285935946
9,44,13,48,318,8,64,129,2653,0.23148148148148148,0.3779239766081871,0.328302639869804,0.3858588786836449
9,19,7,20,501,48,10,345,1815,0.2833333333333333,0.3272005772005772,0.5781224947891614,0.4124216524769499
9,4,20,44,815,116,241,268,1264,0.28252412075941485,0.3448512800739521,0.4464571461822051,0.2692805975142502
9,24,5,52,678,183,48,588,724,0.5502136752136753,0.42623857623857625,0.46798311917359536,0.32142994353697585
9,29,4,69,510,60,41,202,744,0.3512089145422479,0.21883468834688347,0.6225945114579745,0.2998593944587039
9,21,18,36,307,27,14,110,1730,0.3541330673683615,0.4147465437788018,0.5393292721598546,0.3408458075775177
9,10,18,33,898,61,34,404,2092,0.43635477582846005,0.567500801485354,0.30614737038132483,0.4683978995640414
9,9,7,93,719,62,188,298,1788,0.4989417989417989,0.42592592592592593,0.6036475869809204,0.3851708199363473
9,28,31,165,632,23,160,100,2596,0.4817969842404478,0.37777777777777777,0.23515126996202568,0.30557985141038563
9,24,13,87,454,53,19,471,2461,0.4820217755718272,0.4711022620430286,0.2596533096533096,0.4925011880876814
9,14,24,53,443,186,42,476,1263,0.37835116837765126,0.6999158249158249,0.28665405711532266,0.3898610021434535
9,28,15,112,273,39,217,143,1308,0.5013227513227513,0.4425925925925926,0.3527474285606905,0.3653289995321552
9,14,32,68,720,58,14,279,970,0.4645463510848126,0.1820061357876484,0.6563015778702053,0.40651853583573183
9,29,27,55,440,109,91,143,1394,0.3243184533507114,0.4482570806100218,0.5789103745470786,0.559158506137319
9,24,2,46,401,26,20,418,1681,0.4013879805246712,0.4592731829573935,0.5767883642990207,0.467123112641206
9,11,7,58,908,367,15,306,2256,0.6772006720724669,0.5147089947089947,0.29020298133944084,0.5277019719935507
9,11,24,110,303,100,65,344,2176,0.4063123993558776,0.3584827376194283,0.6182881446039341,0.39486647664255725
9,6,27,75,693,12,68,676,864,0.38185110902627467,0.27900107411385605,0.4526167471819646,0.515742633609392
9,27,23,57,444,264,19,202,2063,0.4536862900365412,0.6140350877192983,0.36673544585548074,0.35590172538280007
9,3,31,132,1166,32,60,287,2477,0.3987203672263095,0.3248138346486104,0.5033546056385848,0.515954463303607
9,17,8,60,1085,605,202,139,1854,0.607701666525196,0.3503734827264239,0.5291349315004437,0.4696888735584885
9,13,4,33,281,37,15,463,2346,0.2587991718426501,0.6031746031746031,0.3673290435304165,0.3264389960937929
9,31,3,54,417,86,7,148,1742,0.4777777777777778,0.44841269841269843,0.33981958792881917,0.45325012347815474
9,15,22,29,501,96,9,224,1505,0.4861111111111111,0.375,0.25092592592592594,0.35662503796178274
9,10,21,85,488,80,42,94,2298,0.4981481481481481,0.4682850211059223,0.30400875199725774,0.33015671984844414
9,19,1,35,552,193,86,529,1905,0.5067283950617284,0.3425925925925926,0.47396444113086317,0.23618630299154242
9,12,6,54,297,50,17,157,1296,0.5798807127107386,0.4212674346015376,0.43299518177875657,0.38047772553955683
9,22,10,56,884,14,28,347,1990,0.2906966490299824,0.5370370370370371,0.3776923076923077,0.3411420746329386
9,21,21,113,341,38,22,240,1699,0.47421873194184405,0.5185185185185185,0.2390427668497844,0.4675640681454635
9,14,36,48,557,281,34,408,1518,0.31248878448261797,0.5298829083290236,0.5449257784406,0.49944198148712515
9,49,8,92,983,272,82,72,1283,0.8095238095238095,0.07896204045167227,0.2086921015492444,0.4267084600950639
9,17,9,49,461,29,187,431,1491,0.35182457916861914,0.3721101548266234,0.6780419580419581,0.47875189044670347
9,24,22,98,214,14,9,131,1552,0.5112012326298041,0.8333333333333334,0.2892410995560679,0.44291180250826034
9,24,25,57,284,30,21,212,2485,0.5065914002533721,0.12037037037037036,0.5288300370653312,0.540078438716188
9,34,4,81,711,329,15,149,2083,0.7482131254061078,0.16259079457301367,0.3893442360109027,0.2958494167894441
9,15,31,27,193,78,33,56,1516,0.5868345304543248,0.43716539870386023,0.4330130240694695,0.39924261018202695
9,6,12,50,903,26,55,291,947,0.25700407667620784,0.35647756801602953,0.5318518518518518,0.23183027548238
9,39,4,31,258,8,46,499,1034,0.654775828460039,0.3082010582010582,0.6061745971085419,0.2899552091130343
9,7,15,55,402,268,26,99,2124,0.6174373819495771,0.4116541353383459,0.3513785405772837,0.21735040227350058
9,76,13,28,887,109,54,135,1387,0.20867926855320565,0.42278445428350553,0.4931948509953625,0.33570496848927334
9,22,24,61,327,17,9,405,2061,0.3952157388777107,0.4888206178528759,0.23468013468013468,0.48996798076491155
9,73,23,20,227,126,189,113,1832,0.5949784279910816,0.37037037037037035,0.3898269696515311,0.6123532678257847
9,3,14,66,155,358,49,85,1627,0.523055543730696,0.2447089947089947,0.4316043959253106,0.4034778588865405
9,8,9,85,364,93,25,323,1361,0.7072751322751323,0.3333333333333333,0.3236707061978689,0.33839958825110905
9,33,3,92,809,29,77,240,947,0.5345487034083525,0.4871479774705581,0.4012345679012346,0.3880665040832151
9,15,2,124,845,272,48,332,1958,0.12804232804232804,0.6018518518518519,0.3561245394333338,0.26264940538184556
9,44,1,68,1108,54,77,107,1632,0.3345029239766082,0.41990649904318966,0.5012114041018706,0.30500374873905073
9,18,2,58,819,52,13,364,1534,0.33676552492341966,0.45915374947633014,0.4365751532418199,0.36676172758233055
9,36,16,71,523,38,27,148,962,0.3956989247311828,0.5034391534391535,0.4387424147311153,0.43078032683961803
9,15,6,91,866,91,28,476,1410,0.49063492063492065,0.35772357723577236,0.3715113170774383,0.3515109669830186
9,11,3,73,887,289,22,238,2203,0.45943562610229277,0.4491830065359477,0.3888367434473859,0.21810829906836451
9,10,0,15,752,253,200,580,1847,0.3469145522735795,0.4884152409007421,0.5902664067576349,0.3647823478737154
9,26,9,31,811,159,41,520,1494,0.654320987654321,0.45751633986928103,0.2578787878787879,0.253419019502448
9,7,6,55,782,187,15,112,2121,0.32249950485244605,0.6245189995189995,0.6602564102564102,0.5173255048325588
9,31,17,67,335,94,76,289,1911,0.2949906741273648,0.5461120076504692,0.4721813011513386,0.47472905398552995
9,21,15,54,544,79,20,510,1822,0.5013552895905837,0.37407407407407406,0.3467060560280899,0.4603685254900612
9,35,21,79,253,558,227,194,2379,0.4089506172839506,0.41725326595765516,0.7178135873788047,0.5226753168637345
9,9,6,47,626,157,20,375,1484,0.3148043960149887,0.47707231040564374,0.5536087369420702,0.35526932568425973
