"","N","inf.A.all","inf.MT.all","inf.S.all","inf.T.all","tot.A.all","tot.MT.all","tot.S.all","tot.T.all","prev.A.all","prev.MT.all","prev.S.all","prev.T.all"
"8910",25,NA,33,113,1659,NA,159,891,4926,0.487760542945661,0.494202614379085,0.327144664673786,0.38544503623358
"8911",25,NA,69,182,1815,433,226,731,5154,0.39215130428232,0.329015434222953,0.41488635299763,0.385034241021573
"8912",25,NA,55,204,1900,823,28,993,5160,0.533356095462707,0.520378172704488,0.356604995724727,0.424239903862239
"8913",25,315,20,137,1584,572,261,1471,4008,0.496178745877881,0.511119191919192,0.426884937425313,0.510324780457629
"8914",25,NA,60,140,1281,NA,280,744,5016,0.29362389731213,0.286401651935232,0.298878705456602,0.38825132348722
"8915",25,40,35,84,1421,750,84,652,4892,0.535121919974379,0.37720682236748,0.554559340018595,0.466953396320689
"8916",25,NA,66,153,1149,NA,299,1051,4466,0.383944688885626,0.610307053347655,0.401050895312218,0.404128188669678
"8917",25,NA,83,197,1511,NA,105,1276,4680,0.392664647697019,0.426522400676247,0.408917091930021,0.452351291845134
"8918",25,138,20,104,1624,524,361,1002,3978,0.521350219843183,0.406983978427033,0.461110465595844,0.462180490993533
"8919",25,178,55,109,1396,309,117,961,4746,0.373765006952432,0.47500213139189,0.367886717070548,0.368719581855959
"8920",25,NA,23,127,1754,557,85,604,3900,0.370467968990548,0.50801443001443,0.526459701248689,0.445940620067101
"8921",25,NA,23,173,1986,NA,248,607,4894,0.384460904612822,0.3925778841042,0.48480109567411,0.382972118067241
"8922",25,NA,27,161,1336,889,127,1153,4667,0.568983169511642,0.445678847656776,0.418454989398455,0.472914036823634
"8923",25,NA,39,154,1661,NA,102,916,4131,0.409851698256299,0.461714128075473,0.374554505300473,0.435117159496176
"8924",25,NA,31,169,1232,NA,495,375,4736,0.375640169882446,0.257063166332182,0.478571944376411,0.399469582976605
"8925",25,NA,40,184,1306,NA,109,660,3640,0.307177494370023,0.418984126984127,0.515864058720241,0.442626361999628
"8926",25,136,64,189,1358,NA,176,1186,4405,0.439668608066365,0.529490855980925,0.444333261894625,0.400472469587439
"8927",25,195,58,162,2003,160,136,1219,3188,0.414156337552744,0.526224065540195,0.545725463115901,0.42494662627277
"8928",25,NA,38,161,1368,NA,128,792,4189,0.54315306447938,0.369569086651054,0.461101542073309,0.451748843175585
"8929",25,NA,40,125,1244,NA,85,952,4812,0.491610594238289,0.426413529440553,0.284597562445196,0.399304229728969
"8930",25,418,63,94,1581,931,121,729,5260,0.533321592110817,0.586299062670239,0.34973306927383,0.412336707235741
"8931",25,194,55,197,1654,NA,118,483,4476,0.624167897679359,0.364935929301298,0.395143000221673,0.486783314128139
"8932",25,NA,17,225,1044,NA,160,432,4651,0.359787697888531,0.441831155701992,0.434180682829951,0.456692895640406
"8933",25,NA,30,189,1382,NA,152,572,4710,0.461189793446785,0.386245021045298,0.2838929559926,0.383555960670897
"8934",25,283,27,178,1310,NA,275,446,4720,0.41280599302869,0.386843272884779,0.462178548644248,0.389515466720098
"8935",25,NA,14,168,2007,NA,233,954,4449,0.500418259664381,0.539435142164168,0.419545884371182,0.479348687283738
"8936",25,580,57,131,1732,NA,273,519,3818,0.69937937923216,0.448830882517856,0.378928317719147,0.412446116158387
"8937",25,NA,58,85,1423,896,216,800,4686,0.507909397674303,0.483213517665131,0.379970914965799,0.380585140329016
"8938",25,NA,84,241,1790,960,94,1140,4581,0.432784908571443,0.284715761234071,0.449642501624205,0.428821774625214
"8939",25,NA,56,174,1314,NA,90,796,5796,0.412467819531559,0.422553017493839,0.473209944003659,0.41914168880334
"8940",25,NA,44,124,1965,640,128,786,3856,0.493208621914775,0.302494229037834,0.356736970634499,0.326337715400089
"8941",25,334,48,137,1739,NA,319,556,3657,0.537386213603713,0.466761904761905,0.43893431038485,0.454376615862522
"8942",25,NA,40,99,1917,NA,231,346,4942,0.372228799384513,0.458770183002779,0.395147520297694,0.46253829063965
"8943",25,132,85,202,2026,849,306,579,5592,0.448676172532096,0.498257569833595,0.506654881678112,0.444926645541772
"8944",25,NA,17,114,1477,NA,109,686,3575,0.464545158256897,0.466793650793651,0.474914496867664,0.434343251956832
"8945",25,NA,31,195,1754,NA,149,789,4414,0.456065795968633,0.434334808853119,0.36664586657291,0.400640033476005
"8946",25,362,59,159,1665,617,118,479,4152,0.362815472237105,0.581703772418058,0.312894625327519,0.445226981451884
"8947",25,48,45,131,1952,540,325,1036,4067,0.424740977671046,0.609648902141502,0.428492165581369,0.429480685655472
"8948",25,NA,26,188,1697,NA,113,306,4360,0.432080446462227,0.336233098901508,0.488034350211344,0.423457913368917
"8949",25,NA,14,136,1840,NA,249,1299,3818,0.410485913208841,0.457206767407628,0.446513690721417,0.412458018853561
"8950",25,NA,49,159,1474,NA,96,928,3378,0.520430213936798,0.445047004278913,0.351876869444191,0.446204161650703
"8951",25,NA,59,155,1944,2024,83,442,5282,0.421419257441054,0.385876330519385,0.502386747281407,0.393991281958346
"8952",25,NA,19,145,1836,504,181,879,3653,0.493485701438605,0.42434179165453,0.417921823974268,0.3811065617385
"8953",25,144,32,134,1699,1466,326,373,4009,0.393353526003894,0.492658874075946,0.491248672117922,0.447368500886293
"8954",25,349,22,161,1505,688,145,937,5215,0.357725905736918,0.598896713615024,0.432537387309751,0.423812150698214
"8955",25,49,28,211,1347,466,76,1016,5121,0.485827604348044,0.544421364098151,0.411242896131351,0.427207619738826
"8956",25,NA,56,174,1718,215,72,662,4323,0.522122614868302,0.540916966370345,0.47126809669731,0.413965702816876
"8957",25,NA,17,175,1344,1066,103,549,4891,0.41587597039951,0.520993765613548,0.351015489146654,0.444465875757688
"8958",25,NA,20,183,1340,NA,155,663,5735,0.390034508624264,0.640504059858767,0.461892181688792,0.397515295773113
"8959",25,147,48,164,1860,207,360,664,4315,0.450802009130437,0.474710343153655,0.437544673743296,0.468987107549253
"8960",25,70,37,195,2012,424,207,684,4297,0.464583399033141,0.507085154061625,0.524187277523122,0.462824079480599
"8961",25,NA,26,161,1066,NA,122,749,3914,0.423351012075425,0.550547875064004,0.413151471108131,0.461363080842917
"8962",25,NA,24,121,1307,NA,280,674,3988,0.520535722934295,0.474783537388996,0.438072876330072,0.387458238419722
"8963",25,327,46,147,1531,649,246,847,4627,0.49781542010831,0.379538641798845,0.45046140944416,0.407835646524004
"8964",25,NA,33,147,1661,1326,314,876,4182,0.31535844325499,0.447800597749322,0.474204092287305,0.345650686642284
"8965",25,NA,50,180,1409,NA,429,505,4505,0.483150210905283,0.558077462508738,0.492497727922915,0.484907463360558
"8966",25,NA,60,144,1524,NA,238,360,4683,0.309056943706067,0.397786864267303,0.383167416995399,0.435968690926462
"8967",25,NA,45,149,1823,1137,274,558,4649,0.463347643190309,0.44399751625772,0.397910854986818,0.431360224323932
"8968",25,NA,49,176,1606,NA,151,323,5295,0.535740433326274,0.541927016645326,0.483014908983545,0.340443101742912
"8969",25,173,23,222,1668,448,230,1046,3888,0.470619077482286,0.41463631354181,0.389151619818581,0.375206484983045
"8970",25,NA,45,148,1552,703,93,601,4816,0.443894424970865,0.320813131536702,0.444175295558099,0.500534975072596
"8971",25,48,49,153,1651,NA,369,675,4463,0.537720070854272,0.352694162365611,0.509503563147898,0.404454697225623
"8972",25,NA,35,143,1680,950,92,858,4839,0.515303124578006,0.366738906088751,0.427030987120032,0.456805706561009
"8973",25,78,41,158,1563,NA,144,582,4894,0.424032828609099,0.422857142857143,0.481869534860059,0.442096312056396
"8974",25,NA,38,192,1834,636,150,1062,4466,0.470623824339463,0.411823620136002,0.445992054975518,0.451395477642113
"8975",25,66,32,140,1937,536,117,1017,4378,0.440632167674628,0.563390476190476,0.47656433897338,0.476606826313827
"8976",25,NA,16,184,1860,NA,167,749,3528,0.552529882212274,0.485950972104818,0.370231439216205,0.360569405401396
"8977",25,280,17,143,1547,NA,54,1016,3986,0.495118174152503,0.465064935064935,0.375351818050171,0.335535337509574
"8978",25,NA,44,249,1646,534,79,1537,5060,0.49403515473219,0.399347971446643,0.38660244756252,0.37289681285516
"8979",25,295,11,195,1855,NA,177,922,4550,0.471471868316127,0.490648501824972,0.404469384034208,0.434814200806778
"8980",25,85,47,146,1651,NA,164,1045,3871,0.406593058264461,0.31927731092437,0.40625448806193,0.4708629957132
"8981",25,79,41,141,1339,743,124,696,4527,0.352741376014854,0.563256664876839,0.413269225365148,0.466104378025509
"8982",25,NA,32,203,1713,NA,338,817,4230,0.454958240821341,0.515117401799429,0.40623903038959,0.374494196683061
"8983",25,NA,44,124,1843,NA,267,877,4844,0.362393927550846,0.51530303030303,0.370819065361061,0.382883221716871
"8984",25,113,26,129,1992,NA,70,683,3902,0.464846275536697,0.353515761234071,0.506747750697075,0.464266451412491
"8985",25,NA,21,174,1821,218,175,862,4002,0.406535950058036,0.306313709549523,0.452886197740656,0.391941403376468
"8986",25,NA,34,188,1539,239,301,549,4014,0.566538678864995,0.33145047109753,0.424930766527828,0.325766480128756
"8987",25,NA,46,139,1503,NA,170,1046,3367,0.263745552161658,0.456626229508197,0.432956670820629,0.406183768934357
"8988",25,NA,76,198,1667,NA,312,870,4951,0.403568820650427,0.525810824989061,0.480931230211414,0.439030308985682
"8989",25,NA,22,185,1616,1105,82,951,4388,0.535942033701411,0.451648595965002,0.415648408188527,0.309330392367884
"8990",25,NA,20,131,1874,451,143,495,4489,0.579034869803163,0.464284400703239,0.460083562277482,0.414346041780194
"8991",25,313,45,145,1946,NA,272,737,4566,0.446333059922534,0.431248245943931,0.481913219955651,0.48316569773748
"8992",35,158,39,190,2034,NA,295,944,6308,0.398644403984542,0.430861819027959,0.428201151567838,0.414067400068678
"8993",35,NA,67,199,2298,1422,704,1053,6663,0.537401260953889,0.527772291712384,0.526621100263096,0.4128032975871
"8994",35,NA,44,198,2430,NA,481,1535,5311,0.473589956453683,0.382568146777091,0.460672591046011,0.434720540242795
"8995",35,643,84,214,2184,NA,183,1320,6400,0.493753705710722,0.504505012881568,0.487002976609985,0.405852315444337
"8996",35,NA,61,212,2182,1816,108,827,5856,0.416948311524205,0.387177519307754,0.490732359975822,0.41057798019088
"8997",35,231,73,310,2169,NA,306,1599,5816,0.428694596422319,0.462237725650532,0.52076926910242,0.428245142133616
"8998",35,NA,38,254,2437,2085,377,1286,6328,0.484043094323335,0.342197913186671,0.498601271770522,0.437635174676479
"8999",35,180,70,194,2417,NA,256,872,6496,0.524383403582135,0.42728276433143,0.453002831736685,0.407890095722548
"9000",35,NA,51,220,2237,NA,245,880,6422,0.48652143866628,0.460706247119613,0.354968712056734,0.447380468142703
"9001",35,344,117,182,2410,NA,165,1336,6182,0.494666979321082,0.553697688469233,0.471909472978365,0.437407790547074
"9002",35,267,35,257,2121,618,122,882,6549,0.403437497132853,0.3966701141941,0.425168075434686,0.380928477510384
"9003",35,NA,68,187,2443,NA,373,1079,6252,0.499512758826969,0.405205604055432,0.448844148236961,0.434246797203208
"9004",35,NA,38,238,2251,NA,253,1041,6816,0.470711444421466,0.504598909108008,0.446220058974738,0.434660798142138
"9005",35,201,53,291,2101,NA,195,971,6140,0.452622344870846,0.628472894291747,0.4884130957195,0.415590408581155
"9006",35,NA,60,328,2222,NA,181,1241,5945,0.391610384964918,0.451297637334504,0.474970767389263,0.419560212453317
"9007",35,NA,59,253,2332,NA,209,1026,6458,0.388960991779773,0.361483241014168,0.417920230175536,0.414650756539752
"9008",35,NA,53,229,2326,NA,300,964,6195,0.44077677181959,0.413126563828897,0.461372923424313,0.428169022096394
"9009",35,NA,74,189,2178,NA,236,810,5690,0.470243090200918,0.40409886032335,0.476634573654429,0.405588171574367
"9010",35,NA,34,263,1925,622,381,1132,6670,0.379125251412518,0.390686891914256,0.440383004690541,0.439400396393981
"9011",35,201,28,255,2427,1403,93,1178,6305,0.488106950020575,0.385819118431197,0.471200242785827,0.427822645013451
"9012",35,488,32,220,2450,NA,257,1727,6759,0.447185975992584,0.42708334946882,0.457761128500711,0.413234782742825
"9013",35,293,34,228,2316,584,157,934,5959,0.421704030718392,0.449692995477761,0.419962115569943,0.448269025812962
"9014",35,371,58,214,2295,NA,449,750,6180,0.511042290206575,0.473317309719587,0.497301767668674,0.423327616232708
"9015",35,NA,57,279,2066,NA,276,1097,6167,0.345680328347904,0.51863228294893,0.352250888539515,0.384474136734842
"9016",35,359,69,212,2346,NA,396,1305,6463,0.39663742448205,0.46934250665282,0.401823853507042,0.430908076391914
"9017",35,NA,46,173,2192,785,527,795,6398,0.416488615250363,0.561394427315291,0.35937971031559,0.416316635202119
"9018",35,192,45,230,2256,480,183,1143,6067,0.505721516767325,0.475343756156005,0.452696907667062,0.407689501616874
"9019",35,152,62,261,2214,775,226,1563,6096,0.391779783439454,0.487305870406241,0.490549387822492,0.431467677017139
"9020",35,167,50,197,1969,NA,151,886,6103,0.461708527536684,0.284930208126666,0.472451671004553,0.436802909419365
"9021",35,NA,54,229,2078,1310,310,1145,6080,0.462921769750381,0.557968798992137,0.436083669716371,0.427743454933668
"9022",35,NA,53,308,1802,1995,276,1040,6032,0.52022274505563,0.402681326051547,0.430859830234459,0.40007813737433
"9023",35,431,85,164,2167,2131,119,1284,6328,0.537561443964827,0.497278745274963,0.473454806836167,0.392804539410554
"9024",35,114,58,187,1975,NA,526,1231,6720,0.419733690449116,0.475594203200902,0.393090694334934,0.416515634893962
"9025",35,NA,51,201,2253,NA,136,968,5812,0.428517215720979,0.356543179070805,0.418850688283156,0.432854993853209
"9026",35,289,37,274,2058,NA,496,1196,6486,0.546919421285376,0.503190224147738,0.45834606224312,0.414397876677665
"9027",35,392,62,310,2308,NA,255,1342,5870,0.477207122505601,0.478910168172841,0.473400880827344,0.403689820579722
"9028",35,NA,74,202,2254,1766,286,1268,5944,0.434685082047778,0.51359957532893,0.466354867071376,0.424251216442022
"9029",35,578,52,191,2084,NA,355,1613,5911,0.399916682646788,0.413405264862837,0.463348672671901,0.417806746111789
"9030",35,135,58,166,2290,NA,117,893,6358,0.48581005670584,0.376799490248824,0.493106755197768,0.408447487543055
"9031",35,NA,57,233,2350,NA,174,1395,6315,0.376176773457254,0.46892047905888,0.388630282634637,0.427926176453183
"9032",35,NA,24,229,2337,NA,230,1090,6188,0.499199588526761,0.406899918144704,0.432275346539534,0.408973519899689
"9033",35,NA,59,274,2327,NA,149,1186,6251,0.420191888613541,0.416430479007824,0.438296147847678,0.432042399213474
"9034",35,NA,17,147,2150,NA,100,1106,6260,0.419233021317551,0.410613028411486,0.44344245220901,0.400466951791032
"9035",35,NA,107,213,2099,NA,98,1510,5383,0.462689604880594,0.40392201989634,0.39527375236931,0.419501176891318
"9036",35,NA,52,251,2195,NA,288,1010,6457,0.496264871588488,0.425100959390486,0.456615114443958,0.439744142955473
"9037",35,NA,72,192,2182,648,344,1220,5865,0.441404260765039,0.400186170078819,0.553709972027262,0.42132081351162
"9038",35,NA,26,239,2383,1535,215,914,6042,0.410604205156253,0.35863155988456,0.462815377976222,0.427602507947301
"9039",35,123,45,264,2336,NA,320,1313,6001,0.404600017387688,0.404100739578175,0.44612815940436,0.42684045438439
"9040",35,696,53,180,2446,1665,366,1632,6485,0.441083584698592,0.400714047418144,0.364962650627774,0.413024813978507
"9041",35,NA,50,297,1822,NA,346,1075,6219,0.426267712982318,0.576409811981438,0.362829448254108,0.409431048483164
"9042",35,NA,104,195,1998,NA,279,963,6515,0.398284798100202,0.461901183418621,0.383774860231772,0.422171153647674
"9043",35,NA,62,257,2272,NA,473,685,6434,0.421640489232699,0.536508504162843,0.426612092649928,0.413413805956468
"9044",35,209,48,231,2441,NA,279,683,5888,0.40726399211037,0.415726425877447,0.454615250092378,0.437998502590524
"9045",35,NA,29,274,1919,NA,174,1061,6670,0.450124419882553,0.460127555882972,0.453929470934074,0.445795288616347
"9046",35,422,65,261,2355,1733,105,1205,6234,0.455142012442432,0.412584521850753,0.533743451059874,0.413096290703254
"9047",35,NA,53,191,2367,NA,640,696,6335,0.397157894200313,0.439779490743666,0.433474084064271,0.429708104464061
"9048",35,NA,51,250,2137,NA,339,1378,6597,0.387830904309667,0.425129299323696,0.405228848690901,0.445951366435205
"9049",35,NA,46,251,2138,1190,327,1226,6649,0.360049629933728,0.425837178869433,0.335829317621532,0.428823750722564
"9050",35,NA,93,223,2150,197,217,908,6301,0.529409203885967,0.395683993511787,0.458827523105151,0.445996147652138
"9051",35,272,53,175,2197,1091,126,774,6260,0.466664130174991,0.529427722614817,0.407220246442879,0.414439936948897
"9052",35,NA,53,259,2080,NA,582,1218,6672,0.355908002518825,0.31258916109998,0.412409756016645,0.428167994115948
"9053",35,723,82,287,2343,NA,221,605,5930,0.390319177190236,0.356167958688692,0.410938548009568,0.412086350495644
"9054",35,NA,47,242,2312,1924,201,1136,6397,0.345748362591294,0.473960784636569,0.424831911260351,0.440577747054267
"9055",35,NA,34,267,2096,NA,301,1289,6032,0.418743285374977,0.509187864208428,0.464435074414995,0.420888073432009
"9056",35,178,62,288,2412,NA,522,960,6003,0.506290855606728,0.413695111321893,0.458892447006412,0.454768784293905
"9057",35,207,81,224,2014,1615,189,1469,5629,0.393185872844078,0.329978647857968,0.474011833806076,0.424003844766079
"9058",35,NA,55,280,2435,NA,311,1377,6554,0.375894276449818,0.435273631266316,0.418819617951602,0.436024127853778
"9059",35,NA,61,276,2344,NA,386,1242,6506,0.358484373244947,0.379418357587411,0.371686474616464,0.433473664133102
"9060",35,529,70,243,2445,NA,520,1352,6429,0.464293538814524,0.518473539237105,0.460958209524039,0.389158443254011
"9061",35,410,61,241,2395,NA,631,1010,6423,0.456893060452455,0.449510049633889,0.448530946022621,0.430164350926585
"9062",35,NA,97,238,2344,796,288,1209,6419,0.543722172116706,0.416312604897687,0.486034325648158,0.438460280349275
"9063",35,219,69,162,2404,NA,467,442,6086,0.396369906170785,0.399155767506506,0.454458201643325,0.420719591025899
"9064",35,311,68,293,1812,NA,97,906,5848,0.381409995086447,0.354612400330499,0.442807013666436,0.430671831826223
